Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Delayed
1998,3,22,7,1222.0,1220,1458.0,1442,UA,687,N571UA,276.0,262.0,262.0,16.0,2.0,ORD,PDX,1739,4,10,0,,0,,,,,,Y
1998,10,18,7,1426.0,1425,1601.0,1557,DL,2176,N901DL,95.0,92.0,62.0,4.0,1.0,DFW,MSY,448,6,27,0,,0,,,,,,Y
1998,9,25,5,2007.0,1900,2109.0,2010,WN,371,N102,62.0,70.0,47.0,59.0,67.0,STL,MDW,251,3,12,0,,0,,,,,,Y
1998,4,28,2,1025.0,953,1248.0,1157,AS,20,N742AS,143.0,124.0,127.0,51.0,32.0,ANC,DUT,792,3,13,0,,0,,,,,,Y
1998,4,1,3,1053.0,1052,1137.0,1138,US,1503,N238US,44.0,46.0,28.0,-1.0,1.0,CLT,RDU,130,3,13,0,,0,,,,,,Y
1998,1,24,6,1857.0,1700,2151.0,2000,NW,1838,N285US,174.0,180.0,134.0,111.0,117.0,DTW,FLL,1127,6,34,0,,0,,,,,,Y
1998,8,24,1,1030.0,955,1205.0,1114,UA,507,N7288U,155.0,139.0,134.0,51.0,35.0,PWM,ORD,900,3,18,0,,0,,,,,,Y
1998,5,2,6,744.0,735,1024.0,1024,DL,1224,N631DL,160.0,169.0,145.0,0.0,9.0,PBI,BOS,1197,5,10,0,,0,,,,,,Y
1998,6,11,4,1614.0,1555,1828.0,1801,NW,366,N773NC,74.0,66.0,47.0,27.0,19.0,IND,DTW,231,6,21,0,,0,,,,,,Y
1998,10,4,7,2113.0,2100,2228.0,2214,US,1772,N341US,75.0,74.0,56.0,14.0,13.0,DCA,ALB,318,9,10,0,,0,,,,,,Y
1998,11,1,7,1837.0,1820,2151.0,2159,NW,1056,N617NW,134.0,159.0,118.0,-8.0,17.0,MSP,HPN,1021,2,14,0,,0,,,,,,Y
1998,7,5,7,1125.0,1115,1357.0,1359,CO,1273,N98876,152.0,164.0,134.0,-2.0,10.0,EWR,TPA,998,6,12,0,,0,,,,,,Y
1998,11,27,5,1819.0,1823,1935.0,1932,AA,461,N2CEAA,76.0,69.0,48.0,3.0,-4.0,AMA,DFW,313,15,13,0,,0,,,,,,Y
1998,11,6,5,1807.0,1800,1802.0,1805,UA,373,N331UA,55.0,65.0,42.0,-3.0,7.0,DAY,ORD,240,5,8,0,,0,,,,,,Y
1998,10,15,4,731.0,730,946.0,939,AA,2326,N421AA,135.0,129.0,115.0,7.0,1.0,DFW,ORD,802,10,10,0,,0,,,,,,Y
1998,8,17,1,1139.0,1138,1407.0,1346,TW,309,N934L,148.0,128.0,129.0,21.0,1.0,STL,HOU,687,4,15,0,,0,,,,,,Y
1998,2,20,5,1341.0,1340,1646.0,1640,UA,1606,N350UA,125.0,120.0,109.0,6.0,1.0,DEN,STL,770,7,9,0,,0,,,,,,Y
1998,1,10,6,1226.0,1225,1550.0,1552,UA,1100,N355UA,144.0,147.0,127.0,-2.0,1.0,SEA,DEN,1024,7,10,0,,0,,,,,,Y
1998,11,5,4,838.0,830,1025.0,1020,WN,1725,N601,107.0,110.0,95.0,5.0,8.0,SMF,SEA,605,6,6,0,,0,,,,,,Y
1998,1,23,5,2033.0,2035,2159.0,2152,US,1546,N885US,86.0,77.0,60.0,7.0,-2.0,PIT,IND,325,5,21,0,,0,,,,,,Y
1998,10,1,4,1125.0,1100,1830.0,1823,DL,429,N664DN,245.0,263.0,222.0,7.0,25.0,LAX,ATL,1946,8,15,0,,0,,,,,,Y
1998,11,24,2,934.0,928,1351.0,1354,AA,874,N5CRAA,197.0,206.0,174.0,-3.0,6.0,DFW,EWR,1372,7,16,0,,0,,,,,,Y
1998,11,24,2,1300.0,1255,2116.0,2115,AA,442,N626AA,316.0,320.0,275.0,1.0,5.0,SFO,MIA,2585,14,27,0,,0,,,,,,Y
1998,2,23,1,1302.0,1255,1600.0,1602,NW,996,N720RC,178.0,187.0,151.0,-2.0,7.0,MIA,DTW,1145,13,14,0,,0,,,,,,Y
1998,1,29,4,710.0,700,923.0,920,UA,399,N7272U,133.0,140.0,113.0,3.0,10.0,ORD,DFW,802,4,16,0,,0,,,,,,Y
1998,2,28,6,1418.0,1320,1637.0,1540,WN,1269,N94,79.0,80.0,72.0,57.0,58.0,BHM,MCO,478,3,4,0,,0,,,,,,Y
1998,3,11,3,719.0,710,751.0,741,UA,389,N307UA,92.0,91.0,75.0,10.0,9.0,FSD,DEN,483,5,12,0,,0,,,,,,Y
1998,8,25,2,1735.0,1735,1830.0,1825,WN,1736,N367,55.0,50.0,46.0,5.0,0.0,ABQ,ELP,223,2,7,0,,0,,,,,,Y
1998,5,22,5,1629.0,1515,1817.0,1640,WN,1423,N674,228.0,205.0,193.0,97.0,74.0,STL,PHX,1262,4,31,0,,0,,,,,,Y
1998,5,22,5,1034.0,1022,1605.0,1615,UA,1690,N348UA,211.0,233.0,193.0,-10.0,12.0,SAN,ORD,1723,8,10,0,,0,,,,,,Y
1998,7,5,7,1131.0,1130,1250.0,1250,US,65,N625AU,79.0,80.0,65.0,0.0,1.0,BOS,PHL,280,2,12,0,,0,,,,,,Y
1998,11,18,3,742.0,744,1012.0,1009,UA,390,N909UA,90.0,85.0,69.0,3.0,-2.0,ORD,TYS,475,11,10,0,,0,,,,,,Y
1998,11,22,7,1828.0,1825,1910.0,1911,AS,530,N955AS,42.0,46.0,25.0,-1.0,3.0,SEA,PDX,129,5,12,0,,0,,,,,,Y
1998,1,28,3,1100.0,1055,1205.0,1205,WN,496,N59,65.0,70.0,56.0,0.0,5.0,STL,OMA,342,2,7,0,,0,,,,,,Y
1998,4,5,7,832.0,835,1142.0,1127,US,17,N622AU,370.0,352.0,344.0,15.0,-3.0,PHL,LAX,2401,9,17,0,,0,,,,,,Y
1998,8,12,3,1118.0,1114,1231.0,1229,US,314,N390US,73.0,75.0,60.0,2.0,4.0,RDU,PHL,336,3,10,0,,0,,,,,,Y
1998,2,5,4,906.0,730,1039.0,910,DL,859,N507DA,93.0,100.0,77.0,89.0,96.0,DFW,BNA,631,4,12,0,,0,,,,,,Y
1998,11,30,1,902.0,830,1014.0,940,WN,924,N362,72.0,70.0,54.0,34.0,32.0,SJC,LAX,308,8,10,0,,0,,,,,,Y
1998,4,6,1,1659.0,1620,1840.0,1817,DL,616,N760DH,101.0,117.0,83.0,23.0,39.0,PBI,ATL,545,5,13,0,,0,,,,,,Y
1998,2,20,5,1616.0,1615,1900.0,1900,DL,792,N637DL,164.0,165.0,144.0,0.0,1.0,FLL,LGA,1076,11,9,0,,0,,,,,,Y
1998,3,6,5,957.0,940,1240.0,1203,NW,257,N533US,283.0,263.0,254.0,37.0,17.0,DTW,PHX,1671,4,25,0,,0,,,,,,Y
1998,1,4,7,728.0,720,849.0,845,UA,315,N7290U,141.0,145.0,128.0,4.0,8.0,BDL,ORD,783,4,9,0,,0,,,,,,Y
1998,5,14,4,1606.0,1555,1812.0,1758,DL,996,N912DE,126.0,123.0,103.0,14.0,11.0,MIA,ATL,595,7,16,0,,0,,,,,,Y
1998,11,24,2,840.0,835,955.0,958,UA,2302,N393UA,75.0,83.0,61.0,-3.0,5.0,SFO,LAS,414,3,11,0,,0,,,,,,Y
1998,11,1,7,1107.0,1100,1623.0,1625,UA,1972,N908UA,196.0,205.0,174.0,-2.0,7.0,SFO,AUS,1504,5,17,0,,0,,,,,,Y
1998,8,20,4,1955.0,1945,2108.0,2045,WN,995,N692,73.0,60.0,45.0,23.0,10.0,SAN,LAS,258,6,22,0,,0,,,,,,Y
1998,4,3,5,1313.0,1145,1420.0,1258,CO,1000,N15525,67.0,73.0,52.0,82.0,88.0,CLE,PHL,363,4,11,0,,0,,,,,,Y
1998,7,4,6,1544.0,1540,1628.0,1625,WN,233,N648,44.0,45.0,35.0,3.0,4.0,DAL,AUS,189,3,6,0,,0,,,,,,Y
1998,9,4,5,1731.0,1725,1920.0,1920,DL,709,N132DN,229.0,235.0,196.0,0.0,6.0,ATL,SLC,1589,8,25,0,,0,,,,,,Y
1998,4,19,7,1338.0,1330,1547.0,1540,WN,104,N375,69.0,70.0,55.0,7.0,8.0,LAS,SLC,368,2,12,0,,0,,,,,,Y
1998,10,18,7,1359.0,1350,1515.0,1511,UA,2036,N396UA,76.0,81.0,56.0,4.0,9.0,LAX,SFO,337,4,16,0,,0,,,,,,Y
1998,3,1,7,1039.0,1030,1619.0,1613,UA,308,N515UA,220.0,223.0,208.0,6.0,9.0,SAN,ORD,1723,4,8,0,,0,,,,,,Y
1998,1,22,4,1238.0,1205,1453.0,1420,DL,2537,N305DL,135.0,135.0,116.0,33.0,33.0,CMH,MCO,802,6,13,0,,0,,,,,,Y
1998,6,1,1,2313.0,2313,158.0,151,HP,2430,N141AW,105.0,98.0,83.0,7.0,0.0,LAS,ELP,584,3,19,0,,0,,,,,,Y
1998,11,15,7,1600.0,1555,1725.0,1721,DL,480,N143DA,85.0,86.0,60.0,4.0,5.0,ATL,TPA,406,5,20,0,,0,,,,,,Y
1998,8,26,3,1900.0,1900,2028.0,2022,UA,2063,N914UA,88.0,82.0,53.0,6.0,0.0,SFO,LAX,337,10,25,0,,0,,,,,,Y
1998,5,15,5,2153.0,2130,2328.0,2300,AS,667,N937AS,95.0,90.0,77.0,28.0,23.0,SEA,RNO,564,4,14,0,,0,,,,,,Y
1998,6,9,2,653.0,655,1256.0,1251,UA,1990,N320UA,243.0,236.0,227.0,5.0,-2.0,SMF,ORD,1781,5,11,0,,0,,,,,,Y
1998,9,20,7,2331.0,2325,26.0,15,DL,2004,N991DL,55.0,50.0,27.0,11.0,6.0,ATL,AGS,143,4,24,0,,0,,,,,,Y
1998,4,26,7,1705.0,1655,1758.0,1755,WN,1411,N375,53.0,60.0,43.0,3.0,10.0,GEG,PDX,279,3,7,0,,0,,,,,,Y
1998,6,3,3,1358.0,1400,1557.0,1549,NW,1053,N615NW,179.0,169.0,166.0,8.0,-2.0,RDU,MSP,981,4,9,0,,0,,,,,,Y
1998,10,23,5,1013.0,1005,1216.0,1210,TW,734,N997Z,63.0,65.0,46.0,6.0,8.0,STL,SDF,254,6,11,0,,0,,,,,,Y
1998,12,15,2,756.0,800,1130.0,1128,UA,1676,N568UA,154.0,148.0,136.0,2.0,-4.0,ORD,TPA,1012,2,16,0,,0,,,,,,Y
1998,10,20,2,1951.0,1950,2123.0,2129,DL,1273,N673DL,272.0,279.0,251.0,-6.0,1.0,ATL,SAN,1891,5,16,0,,0,,,,,,Y
1998,11,26,4,1340.0,1340,1514.0,1500,WN,1571,N662,94.0,80.0,75.0,14.0,0.0,SAN,SFO,447,4,15,0,,0,,,,,,Y
1998,4,23,4,1820.0,1700,2132.0,1820,CO,362,N72829,192.0,80.0,67.0,192.0,80.0,EWR,BOS,200,11,114,0,,0,,,,,,Y
1998,9,27,7,2014.0,2005,2114.0,2105,WN,744,N503,120.0,120.0,102.0,9.0,9.0,ELP,LAX,714,8,10,0,,0,,,,,,Y
1998,7,1,3,708.0,700,805.0,810,WN,634,N81,57.0,70.0,40.0,-5.0,8.0,MDW,STL,251,5,12,0,,0,,,,,,Y
1998,3,2,1,800.0,800,1150.0,1107,CO,285,N76823,230.0,187.0,167.0,43.0,0.0,EWR,FLL,1065,6,57,0,,0,,,,,,Y
1998,6,16,2,712.0,705,905.0,910,WN,1601,N380,113.0,125.0,93.0,-5.0,7.0,PDX,LAS,762,3,17,0,,0,,,,,,Y
1998,11,12,4,2130.0,2030,2322.0,2253,US,91,N534AU,292.0,323.0,279.0,29.0,60.0,PIT,SAN,2106,3,10,0,,0,,,,,,Y
1998,5,6,3,1545.0,1540,1729.0,1721,DL,826,N904DE,104.0,101.0,83.0,8.0,5.0,ATL,BWI,576,5,16,0,,0,,,,,,Y
1998,10,15,4,2200.0,2042,2312.0,2149,HP,2776,N640AW,72.0,67.0,54.0,83.0,78.0,SAN,LAS,258,3,15,0,,0,,,,,,Y
1998,10,5,1,919.0,925,1012.0,1007,NW,1751,N677MC,113.0,102.0,73.0,5.0,-6.0,DTW,BNA,457,8,32,0,,0,,,,,,Y
1998,1,12,1,1209.0,0,1333.0,0,AA,469,N2CJAA,84.0,91.0,67.0,23.0,30.0,ORD,BNA,409,5,12,0,,0,,,,,,Y
1998,6,15,1,1727.0,1715,1814.0,1804,NW,272,N603NW,47.0,49.0,23.0,10.0,12.0,DTW,MBS,98,7,17,0,,0,,,,,,Y
1998,11,11,3,1933.0,1930,2028.0,2032,DL,180,N492DA,115.0,122.0,94.0,-4.0,3.0,ATL,ORD,606,6,15,0,,0,,,,,,Y
1998,8,28,5,2341.0,2205,2356.0,2235,DL,803,N914DN,75.0,90.0,57.0,81.0,96.0,SLC,RNO,422,6,12,0,,0,,,,,,Y
1998,7,27,1,1007.0,1000,1342.0,1340,UA,43,N1855U,515.0,520.0,489.0,2.0,7.0,ORD,HNL,4243,4,22,0,,0,,,,,,Y
1998,2,27,5,1845.0,1843,2005.0,1954,AA,509,N596AA,200.0,191.0,176.0,11.0,2.0,DFW,SAN,1171,4,20,0,,0,,,,,,Y
1998,5,18,1,1625.0,1550,2002.0,1940,AA,786,N365AA,157.0,170.0,133.0,22.0,35.0,DFW,MIA,1121,12,12,0,,0,,,,,,Y
1998,2,6,5,1534.0,1258,1821.0,1545,UA,2246,N384UA,107.0,107.0,82.0,156.0,156.0,SFO,SLC,599,3,22,0,,0,,,,,,Y
1998,3,4,3,1056.0,1050,1312.0,1307,DL,1102,N760DH,76.0,77.0,49.0,5.0,6.0,LAS,SLC,368,6,21,0,,0,,,,,,Y
1998,9,23,3,1502.0,1500,1724.0,1729,AA,2237,N589AA,142.0,149.0,107.0,-5.0,2.0,ORD,DFW,802,20,15,0,,0,,,,,,Y
1998,2,8,7,1656.0,1655,1911.0,1937,UA,475,N305UA,255.0,282.0,239.0,-26.0,1.0,BOS,DEN,1754,5,11,0,,0,,,,,,Y
1998,10,2,5,1550.0,1545,1732.0,1714,UA,1721,N1816U,222.0,209.0,194.0,18.0,5.0,ORD,LAS,1515,4,24,0,,0,,,,,,Y
1998,8,31,1,620.0,620,801.0,750,TW,419,N955U,161.0,150.0,132.0,11.0,0.0,LGA,STL,887,11,18,0,,0,,,,,,Y
1998,1,15,4,1829.0,1730,2021.0,1943,US,1455,N262AU,172.0,193.0,155.0,38.0,59.0,PHL,MSP,980,6,11,0,,0,,,,,,Y
1998,3,1,7,1407.0,1400,1959.0,1941,UA,360,N579UA,232.0,221.0,218.0,18.0,7.0,PDX,ORD,1739,6,8,0,,0,,,,,,Y
1998,8,23,7,1644.0,1630,1843.0,1840,DL,76,N196DN,119.0,130.0,101.0,3.0,14.0,CVG,JFK,589,8,10,0,,0,,,,,,Y
1998,12,2,3,1937.0,1925,2039.0,2023,UA,743,N7448U,62.0,58.0,34.0,16.0,12.0,ORD,CID,196,5,23,0,,0,,,,,,Y
1998,5,6,3,648.0,645,809.0,829,NW,193,N338NW,141.0,164.0,128.0,-20.0,3.0,DCA,MSP,931,7,6,0,,0,,,,,,Y
1998,3,7,6,1021.0,1015,1221.0,1220,HP,292,N902AW,60.0,65.0,45.0,1.0,6.0,LAS,PHX,256,5,10,0,,0,,,,,,Y
1998,12,22,2,2046.0,1923,2301.0,2121,AA,1637,N2DGAA,195.0,178.0,165.0,100.0,83.0,BOS,ORD,867,4,26,0,,0,,,,,,Y
1998,3,22,7,1245.0,1241,1635.0,1633,AA,1586,N480AA,170.0,172.0,146.0,2.0,4.0,DFW,FLL,1119,7,17,0,,0,,,,,,Y
1998,1,11,7,851.0,850,1130.0,1150,CO,749,N17306,159.0,180.0,144.0,-20.0,1.0,CLE,MIA,1080,5,10,0,,0,,,,,,Y
1998,11,9,1,941.0,942,1117.0,1100,AA,1751,N557AA,156.0,138.0,129.0,17.0,-1.0,EWR,ORD,719,9,18,0,,0,,,,,,Y
1998,2,13,5,1911.0,1905,2057.0,2108,NW,33,N543US,286.0,303.0,256.0,-11.0,6.0,DTW,LAX,1979,11,19,0,,0,,,,,,Y
1998,9,22,2,1204.0,1200,1416.0,1401,AA,1445,N403AA,192.0,181.0,164.0,15.0,4.0,ORD,ELP,1236,3,25,0,,0,,,,,,Y
1998,1,5,1,1719.0,0,2154.0,0,AA,740,N453AA,215.0,179.0,161.0,70.0,34.0,DFW,LGA,1389,28,26,0,,0,,,,,,Y
1998,12,23,3,2326.0,2116,114.0,2232,US,791,N784AU,108.0,76.0,48.0,162.0,130.0,LGA,ROC,254,7,53,0,,0,,,,,,Y
1998,8,23,7,805.0,755,1354.0,1345,UA,102,N775UA,229.0,230.0,210.0,9.0,10.0,LAX,ORD,1745,5,14,0,,0,,,,,,Y
1998,2,9,1,1614.0,1615,1717.0,1714,DL,304,N403DA,123.0,119.0,91.0,3.0,-1.0,ATL,ORD,606,17,15,0,,0,,,,,,Y
1998,4,13,1,807.0,654,934.0,826,AA,1426,N411AA,87.0,92.0,72.0,68.0,73.0,MSY,DFW,448,6,9,0,,0,,,,,,Y
1998,1,24,6,1211.0,1205,1357.0,1348,CO,1855,N14605,166.0,163.0,143.0,9.0,6.0,FLL,IAH,965,5,18,0,,0,,,,,,Y
1998,8,21,5,1534.0,1515,1616.0,1604,UA,2715,N352UA,102.0,109.0,89.0,12.0,19.0,DEN,LAS,629,4,9,0,,0,,,,,,Y
1998,2,21,6,900.0,900,1002.0,955,WN,403,N679,122.0,115.0,108.0,7.0,0.0,PHX,SJC,621,4,10,0,,0,,,,,,Y
1998,2,27,5,1627.0,1610,1654.0,1640,WN,965,N394,87.0,90.0,75.0,14.0,17.0,DTW,STL,440,4,8,0,,0,,,,,,Y
1998,6,19,5,1105.0,1100,1251.0,1216,AA,321,N203AA,166.0,136.0,106.0,35.0,5.0,LGA,ORD,733,28,32,0,,0,,,,,,Y
1998,12,16,3,751.0,750,1012.0,1007,US,299,N780AU,141.0,137.0,116.0,5.0,1.0,BOS,CLT,728,3,22,0,,0,,,,,,Y
1998,12,15,2,1746.0,1746,2019.0,2016,US,1745,N339US,93.0,90.0,80.0,3.0,0.0,BNA,DCA,562,5,8,0,,0,,,,,,Y
1998,6,27,6,1258.0,1255,1434.0,1444,DL,1975,N484DA,96.0,109.0,78.0,-10.0,3.0,ORF,ATL,516,7,11,0,,0,,,,,,Y
1998,3,2,1,1627.0,1620,1620.0,1620,WN,1612,N300,53.0,60.0,43.0,0.0,7.0,DTW,MDW,229,5,5,0,,0,,,,,,Y
1998,4,6,1,2142.0,2140,2205.0,2153,DL,1241,N981DL,83.0,73.0,58.0,12.0,2.0,ATL,MEM,332,6,19,0,,0,,,,,,Y
1998,11,15,7,1035.0,1036,1401.0,1400,UA,1610,N365UA,146.0,144.0,119.0,1.0,-1.0,DEN,BNA,1013,4,23,0,,0,,,,,,Y
1998,11,25,3,1658.0,1656,1901.0,1858,UA,2129,N393UA,123.0,122.0,110.0,3.0,2.0,SEA,SFO,679,2,11,0,,0,,,,,,Y
1998,4,21,2,638.0,640,754.0,749,US,1135,N353US,76.0,69.0,50.0,5.0,-2.0,LGA,BUF,292,4,22,0,,0,,,,,,Y
1998,7,10,5,1643.0,1615,1926.0,1905,AA,1690,N410AA,103.0,110.0,78.0,21.0,28.0,ORD,DCA,612,7,18,0,,0,,,,,,Y
1998,5,1,5,1205.0,1205,1905.0,1804,TW,78,N957U,300.0,239.0,206.0,61.0,0.0,SJC,STL,1716,82,12,0,,0,,,,,,Y
1998,2,9,1,650.0,650,829.0,809,DL,1422,N8889Z,99.0,79.0,71.0,20.0,0.0,ATL,ORF,516,3,25,0,,0,,,,,,Y
1998,10,10,6,1310.0,1311,1426.0,1418,UA,2214,N943UA,76.0,67.0,59.0,8.0,-1.0,BUR,SFO,326,5,12,0,,0,,,,,,Y
1998,12,16,3,656.0,650,841.0,839,NW,1866,N761NC,105.0,109.0,78.0,2.0,6.0,DTW,JFK,508,7,20,0,,0,,,,,,Y
1998,5,27,3,615.0,615,756.0,753,AA,1345,N566AA,161.0,158.0,138.0,3.0,0.0,BOS,ORD,867,10,13,0,,0,,,,,,Y
1998,5,18,1,603.0,600,715.0,723,UA,2252,N390UA,72.0,83.0,61.0,-8.0,3.0,LAS,SFO,414,3,8,0,,0,,,,,,Y
1998,10,14,3,1957.0,1955,2155.0,2121,DL,575,N720DA,118.0,86.0,61.0,34.0,2.0,ATL,MCO,403,8,49,0,,0,,,,,,Y
1998,8,20,4,1019.0,1019,1141.0,1140,HP,2027,N141AW,82.0,81.0,60.0,1.0,0.0,PHX,LAX,370,6,16,0,,0,,,,,,Y
1998,5,22,5,1455.0,1140,1608.0,1302,TW,435,N64347,133.0,142.0,109.0,186.0,195.0,STL,COS,774,5,19,0,,0,,,,,,Y
1998,7,14,2,1508.0,1508,1619.0,1617,HP,2007,N907AW,71.0,69.0,54.0,2.0,0.0,SAN,PHX,304,5,12,0,,0,,,,,,Y
1998,3,23,1,1643.0,1500,1818.0,1628,UA,2191,N938UA,95.0,88.0,79.0,110.0,103.0,LAS,SFO,414,6,10,0,,0,,,,,,Y
1998,2,20,5,1800.0,1759,1902.0,1908,UA,633,N936UA,122.0,129.0,95.0,-6.0,1.0,DCA,ORD,612,10,17,0,,0,,,,,,Y
1998,4,27,1,1736.0,1740,1921.0,1920,CO,1493,N17557,165.0,160.0,145.0,1.0,-4.0,CMH,IAH,986,8,12,0,,0,,,,,,Y
1998,6,26,5,2125.0,1947,2308.0,2110,AA,1771,N514AA,163.0,143.0,120.0,118.0,98.0,EWR,ORD,719,7,36,0,,0,,,,,,Y
1998,10,18,7,1844.0,1755,2132.0,2057,US,105,N629AU,348.0,362.0,329.0,35.0,49.0,PHL,SEA,2378,5,14,0,,0,,,,,,Y
1998,9,20,7,1810.0,1607,2052.0,1855,AA,1176,N5CYAA,102.0,108.0,77.0,117.0,123.0,DEN,DFW,641,11,14,0,,0,,,,,,Y
1998,9,24,4,1302.0,1300,1534.0,1517,AA,2229,N444AA,152.0,137.0,130.0,17.0,2.0,ORD,DFW,802,6,16,0,,0,,,,,,Y
1998,6,9,2,642.0,645,854.0,847,AA,1814,N590AA,72.0,62.0,44.0,7.0,-3.0,ORD,DTW,235,9,19,0,,0,,,,,,Y
1998,10,15,4,1508.0,1510,2043.0,2036,NW,378,N518US,215.0,206.0,197.0,7.0,-2.0,PDX,MSP,1426,6,12,0,,0,,,,,,Y
1998,1,6,2,1554.0,1555,1713.0,1708,DL,1242,N245WA,79.0,73.0,52.0,5.0,-1.0,ATL,GSO,306,5,22,0,,0,,,,,,Y
1998,8,3,1,806.0,808,1317.0,1258,AA,636,N617AA,191.0,170.0,149.0,19.0,-2.0,SNA,DFW,1205,26,16,0,,0,,,,,,Y
1998,4,21,2,1344.0,1230,2058.0,2005,DL,1978,N756DR,254.0,275.0,232.0,53.0,74.0,LAX,MCO,2217,6,16,0,,0,,,,,,Y
1998,9,2,3,1805.0,1809,2131.0,2052,AA,745,N411AA,266.0,223.0,185.0,39.0,-4.0,LGA,DFW,1389,8,73,0,,0,,,,,,Y
1998,11,28,6,2148.0,2130,2349.0,2335,WN,252,N511,61.0,65.0,49.0,14.0,18.0,LAX,PHX,370,2,10,0,,0,,,,,,Y
1998,6,21,7,1146.0,1123,1620.0,1622,AA,1468,N5BSAA,154.0,179.0,135.0,-2.0,23.0,SNA,DFW,1205,12,7,0,,0,,,,,,Y
1998,4,21,2,1942.0,1841,2024.0,1940,AA,863,N405AA,102.0,119.0,87.0,44.0,61.0,DFW,COS,592,4,11,0,,0,,,,,,Y
1998,4,24,5,1903.0,1845,1955.0,1948,AA,835,N5CEAA,112.0,123.0,91.0,7.0,18.0,DFW,DEN,641,6,15,0,,0,,,,,,Y
1998,6,1,1,1936.0,1930,2104.0,2055,US,500,N520AU,88.0,85.0,54.0,9.0,6.0,BOS,PHL,280,12,22,0,,0,,,,,,Y
1998,10,9,5,1531.0,1525,1732.0,1721,NW,337,N312US,301.0,296.0,261.0,11.0,6.0,DTW,LAX,1979,9,31,0,,0,,,,,,Y
1998,11,23,1,1501.0,1455,1605.0,1620,TW,227,N54345,124.0,145.0,107.0,-15.0,6.0,DCA,STL,719,5,12,0,,0,,,,,,Y
1998,6,16,2,2240.0,2000,141.0,2259,AA,29,N303AA,361.0,359.0,323.0,162.0,160.0,JFK,LAX,2475,7,31,0,,0,,,,,,Y
1998,3,11,3,1226.0,1125,1449.0,1253,TW,699,N411EA,203.0,148.0,151.0,116.0,61.0,TPA,STL,869,6,46,0,,0,,,,,,Y
1998,9,25,5,1049.0,1049,1231.0,1226,AA,1967,N412AA,222.0,217.0,197.0,5.0,0.0,DFW,SJC,1438,6,19,0,,0,,,,,,Y
1998,5,12,2,1732.0,1730,2030.0,2050,DL,2473,N318DL,178.0,200.0,148.0,-20.0,2.0,BOS,MCO,1121,3,27,0,,0,,,,,,Y
1998,5,29,5,1717.0,1710,1857.0,1850,NW,573,N313US,220.0,220.0,186.0,7.0,7.0,MSP,SEA,1399,10,24,0,,0,,,,,,Y
1998,5,15,5,1935.0,1935,2111.0,2104,UA,1529,N524UA,156.0,149.0,137.0,7.0,0.0,DEN,SFO,967,5,14,0,,0,,,,,,Y
1998,1,23,5,621.0,625,748.0,745,US,1677,N781AU,87.0,80.0,69.0,3.0,-4.0,PVD,BWI,328,5,13,0,,0,,,,,,Y
1998,12,14,1,2119.0,2115,2230.0,2230,US,620,N576US,71.0,75.0,48.0,0.0,4.0,PHL,ROC,257,5,18,0,,0,,,,,,Y
1998,11,11,3,2030.0,2030,2218.0,2215,DL,2170,N524DA,108.0,105.0,84.0,3.0,0.0,CVG,JAX,614,6,18,0,,0,,,,,,Y
1998,12,21,1,1026.0,921,1205.0,1103,AA,466,N409AA,99.0,102.0,76.0,62.0,65.0,DFW,BNA,631,7,16,0,,0,,,,,,Y
1998,2,26,4,2147.0,2135,35.0,11,NW,1174,N616NW,108.0,96.0,82.0,24.0,12.0,MSP,IND,503,9,17,0,,0,,,,,,Y
1998,7,25,6,1357.0,1350,1514.0,1511,AS,75,N785AS,137.0,141.0,118.0,3.0,7.0,SEA,JNU,909,4,15,0,,0,,,,,,Y
1998,11,13,5,708.0,710,958.0,957,CO,1145,N26123,170.0,167.0,127.0,1.0,-2.0,EWR,MCO,938,5,38,0,,0,,,,,,Y
1998,6,13,6,749.0,745,903.0,851,CO,1669,N15781,134.0,126.0,114.0,12.0,4.0,TPA,IAH,787,9,11,0,,0,,,,,,Y
1998,8,10,1,2145.0,2145,2220.0,2218,DL,769,N537DA,35.0,33.0,18.0,2.0,0.0,SDF,LEX,63,2,15,0,,0,,,,,,Y
1998,3,14,6,2127.0,2127,2.0,2356,AS,255,N762AS,215.0,209.0,201.0,6.0,0.0,SEA,FAI,1533,1,13,0,,0,,,,,,Y
1998,9,4,5,1928.0,1920,2206.0,2159,UA,2379,N915UA,98.0,99.0,86.0,7.0,8.0,SFO,SLC,599,3,9,0,,0,,,,,,Y
1998,5,17,7,1155.0,1145,1249.0,1239,DL,785,N960DL,54.0,54.0,31.0,10.0,10.0,GSP,ATL,153,7,16,0,,0,,,,,,Y
1998,1,17,6,1045.0,1045,1307.0,1306,UA,2011,N934UA,82.0,81.0,62.0,1.0,0.0,LAX,TUS,451,4,16,0,,0,,,,,,Y
1998,4,3,5,653.0,655,851.0,836,AA,1442,N2CDAA,118.0,101.0,105.0,15.0,-2.0,DFW,STL,551,4,9,0,,0,,,,,,Y
